State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
rajasthan,2021,2,302012,399,263480.0
rajasthan,2021,2,332001,280,214117.0
rajasthan,2021,2,311001,264,176988.0
rajasthan,2021,2,302020,243,160131.0
rajasthan,2021,2,302013,241,190931.0
rajasthan,2021,2,301001,217,171163.0
rajasthan,2021,2,302029,213,132201.0
rajasthan,2021,2,302021,201,145693.0
rajasthan,2021,2,302006,201,189761.0
rajasthan,2021,2,301019,201,138934.0
rajasthan,2021,4,302012,535,664537.0
rajasthan,2021,4,332001,337,291109.0
rajasthan,2021,4,302020,322,390572.0
rajasthan,2021,4,302013,314,321450.0
rajasthan,2021,4,302029,309,301555.0
rajasthan,2021,4,302017,280,274945.0
rajasthan,2021,4,302001,264,214127.0
rajasthan,2021,4,302016,252,275221.0
rajasthan,2021,4,302021,242,271233.0
rajasthan,2021,4,302015,230,220139.0
rajasthan,2021,3,302012,413,360214.0
rajasthan,2021,3,311001,243,140696.0
rajasthan,2021,3,302020,237,144890.0
rajasthan,2021,3,301001,236,171137.0
rajasthan,2021,3,302017,232,157578.0
rajasthan,2021,3,302021,218,174625.0
rajasthan,2021,3,332001,208,147159.0
rajasthan,2021,3,301019,191,169895.0
rajasthan,2021,3,302029,186,154233.0
rajasthan,2021,3,302006,184,156594.0
rajasthan,2022,1,302012,734,972266.0
rajasthan,2022,1,332001,478,563429.0
rajasthan,2022,1,302017,396,444162.0
rajasthan,2022,1,302020,324,435025.0
rajasthan,2022,1,302029,311,429653.0
rajasthan,2022,1,344001,305,344674.0
rajasthan,2022,1,302006,297,407942.0
rajasthan,2022,1,302016,287,405949.0
rajasthan,2022,1,302021,276,389478.0
rajasthan,2022,1,342006,271,294619.0
rajasthan,2022,2,302012,707,888678.0
rajasthan,2022,2,332001,412,474554.0
rajasthan,2022,2,302020,382,510545.0
rajasthan,2022,2,302001,357,401107.0
rajasthan,2022,2,302029,343,520268.0
rajasthan,2022,2,302013,340,377818.0
rajasthan,2022,2,302017,331,382114.0
rajasthan,2022,2,302021,328,415470.0
rajasthan,2022,2,301019,324,400016.0
rajasthan,2022,2,334001,309,393228.0
rajasthan,2022,4,302012,1201,1616414.0
rajasthan,2022,4,302020,731,999841.0
rajasthan,2022,4,302029,650,841733.0
rajasthan,2022,4,313001,594,938960.0
rajasthan,2022,4,302021,590,740337.0
rajasthan,2022,4,332001,585,855060.0
rajasthan,2022,4,302013,583,670832.0
rajasthan,2022,4,302017,583,764287.0
rajasthan,2022,4,302015,583,725077.0
rajasthan,2022,4,302001,550,669326.0
rajasthan,2022,3,302012,959,1175252.0
rajasthan,2022,3,302020,600,640710.0
rajasthan,2022,3,302029,493,629729.0
rajasthan,2022,3,302015,481,473950.0
rajasthan,2022,3,302006,469,461881.0
rajasthan,2022,3,302021,468,489058.0
rajasthan,2022,3,302013,457,505124.0
rajasthan,2022,3,301019,457,471719.0
rajasthan,2022,3,332001,449,553614.0
rajasthan,2022,3,302017,435,498721.0
rajasthan,2023,1,302012,1011,1646784.0
rajasthan,2023,1,302020,724,1145444.0
rajasthan,2023,1,302017,556,806634.0
rajasthan,2023,1,302029,546,871204.0
rajasthan,2023,1,302006,531,672478.0
rajasthan,2023,1,302021,497,696062.0
rajasthan,2023,1,302015,487,602311.0
rajasthan,2023,1,302013,466,741015.0
rajasthan,2023,1,332001,461,687913.0
rajasthan,2023,1,302001,457,680492.0
rajasthan,2023,2,302012,1057,1461334.0
rajasthan,2023,2,302020,732,1123379.0
rajasthan,2023,2,302021,601,957097.0
rajasthan,2023,2,302015,580,721138.0
rajasthan,2023,2,302013,568,682137.0
rajasthan,2023,2,302006,557,756898.0
rajasthan,2023,2,302029,553,738705.0
rajasthan,2023,2,302017,530,730927.0
rajasthan,2023,2,332001,507,780115.0
rajasthan,2023,2,302001,493,710874.0
rajasthan,2023,4,302012,1482,2523355.0
rajasthan,2023,4,302020,1001,1723313.0
rajasthan,2023,4,302021,723,1384670.0
rajasthan,2023,4,302017,716,1141732.0
rajasthan,2023,4,302029,707,1335494.0
rajasthan,2023,4,313001,702,1254407.0
rajasthan,2023,4,302013,677,1035494.0
rajasthan,2023,4,301001,677,1035985.0
rajasthan,2023,4,302001,664,855504.0
rajasthan,2023,4,332001,642,1203805.0
rajasthan,2023,3,302012,1219,1860747.0
rajasthan,2023,3,302020,790,1081738.0
rajasthan,2023,3,302029,606,901640.0
rajasthan,2023,3,302017,600,930244.0
rajasthan,2023,3,302021,576,892097.0
rajasthan,2023,3,302013,573,708283.0
rajasthan,2023,3,302015,571,660477.0
rajasthan,2023,3,332001,568,838064.0
rajasthan,2023,3,302006,567,693210.0
rajasthan,2023,3,301019,550,670432.0
delhi,2020,2,110059,895,132104.0
delhi,2020,2,110092,638,94570.0
delhi,2020,2,110096,352,52930.0
delhi,2020,2,110085,310,48400.0
delhi,2020,2,110019,304,46226.0
delhi,2020,2,110017,285,45685.0
delhi,2020,2,110084,276,43752.0
delhi,2020,2,110044,260,42495.0
delhi,2020,2,110062,258,42340.0
delhi,2020,2,110086,255,42750.0
delhi,2020,4,110059,447,315637.0
delhi,2020,4,110092,348,271268.0
delhi,2020,4,110044,341,256960.0
delhi,2020,4,110086,325,260858.0
delhi,2020,4,110043,280,250896.0
delhi,2020,4,110094,265,211817.0
delhi,2020,4,110085,264,193668.0
delhi,2020,4,110096,237,166477.0
delhi,2020,4,110041,232,189517.0
delhi,2020,4,110042,204,179595.0
delhi,2020,3,110059,407,95078.0
delhi,2020,3,110092,305,80669.0
delhi,2020,3,110086,248,59852.0
delhi,2020,3,110043,231,100995.0
delhi,2020,3,110044,217,59264.0
delhi,2020,3,110041,209,68717.0
delhi,2020,3,110096,202,43838.0
delhi,2020,3,110084,184,39117.0
delhi,2020,3,110085,170,39935.0
delhi,2020,3,110053,169,40223.0
delhi,2021,1,110059,632,446103.0
delhi,2021,1,110092,402,261235.0
delhi,2021,1,110044,395,241775.0
delhi,2021,1,110086,359,337731.0
delhi,2021,1,110042,340,278379.0
delhi,2021,1,110094,334,245282.0
delhi,2021,1,110041,309,232913.0
delhi,2021,1,110043,295,235734.0
delhi,2021,1,110006,287,176150.0
delhi,2021,1,110096,287,189781.0
delhi,2021,2,110042,1036,537398.0
delhi,2021,2,110059,673,573763.0
delhi,2021,2,110092,391,288510.0
delhi,2021,2,110086,381,302195.0
delhi,2021,2,110084,367,274710.0
delhi,2021,2,110053,348,240811.0
delhi,2021,2,110043,346,316063.0
delhi,2021,2,110044,334,270505.0
delhi,2021,2,110096,326,236191.0
delhi,2021,2,110041,324,255416.0
delhi,2021,4,110059,1509,1603319.0
delhi,2021,4,110086,1220,1265728.0
delhi,2021,4,110042,1072,1032161.0
delhi,2021,4,110084,1036,830248.0
delhi,2021,4,110092,1022,1118417.0
delhi,2021,4,110041,1002,1063461.0
delhi,2021,4,110044,978,992235.0
delhi,2021,4,110053,917,832010.0
delhi,2021,4,110085,867,919771.0
delhi,2021,4,110094,844,864445.0
delhi,2021,3,110059,714,607891.0
delhi,2021,3,110084,611,417715.0
delhi,2021,3,110053,556,417908.0
delhi,2021,3,110092,532,483473.0
delhi,2021,3,110086,523,383219.0
delhi,2021,3,110044,502,407754.0
delhi,2021,3,110042,494,400671.0
delhi,2021,3,110041,440,405874.0
delhi,2021,3,110094,408,328622.0
delhi,2021,3,110043,405,414698.0
delhi,2022,1,110059,1416,1666849.0
delhi,2022,1,110086,884,1163190.0
delhi,2022,1,110044,848,957043.0
delhi,2022,1,110092,831,979409.0
delhi,2022,1,110041,798,1005109.0
delhi,2022,1,110043,782,1053890.0
delhi,2022,1,110042,760,935028.0
delhi,2022,1,110094,729,806490.0
delhi,2022,1,110085,722,914547.0
delhi,2022,1,110053,677,730723.0
delhi,2022,2,110059,1142,1297001.0
delhi,2022,2,110092,823,962652.0
delhi,2022,2,110086,821,900767.0
delhi,2022,2,110044,796,801170.0
delhi,2022,2,110085,735,977990.0
delhi,2022,2,110094,702,789641.0
delhi,2022,2,110041,680,778473.0
delhi,2022,2,110043,655,989154.0
delhi,2022,2,110053,636,699931.0
delhi,2022,2,110096,632,670478.0
delhi,2022,4,110059,1982,2407623.0
delhi,2022,4,110086,1566,1797044.0
delhi,2022,4,110092,1456,1728566.0
delhi,2022,4,110041,1387,1536997.0
delhi,2022,4,110042,1313,1461062.0
delhi,2022,4,110044,1298,1439637.0
delhi,2022,4,110085,1292,1658187.0
delhi,2022,4,110053,1241,1400625.0
delhi,2022,4,110094,1234,1526454.0
delhi,2022,4,110043,1132,1492359.0
delhi,2022,3,110059,1506,1670765.0
delhi,2022,3,110092,1191,1349328.0
delhi,2022,3,110086,1107,1185432.0
delhi,2022,3,110044,1074,1112755.0
delhi,2022,3,110041,956,1165139.0
delhi,2022,3,110096,903,994317.0
delhi,2022,3,110043,880,1203191.0
delhi,2022,3,110094,868,887648.0
delhi,2022,3,110053,867,855137.0
delhi,2022,3,110042,833,918820.0
delhi,2023,1,110059,1796,2506005.0
delhi,2023,1,110092,1456,1925391.0
delhi,2023,1,110086,1318,1617466.0
delhi,2023,1,110037,1285,1197159.0
delhi,2023,1,110085,1199,1717697.0
delhi,2023,1,110041,1193,1521401.0
delhi,2023,1,110044,1166,1401552.0
delhi,2023,1,110053,1160,1311678.0
delhi,2023,1,110094,1144,1551284.0
delhi,2023,1,110042,1118,1272110.0
delhi,2023,2,110059,1748,2338495.0
delhi,2023,2,110092,1328,1759406.0
delhi,2023,2,110086,1293,1465307.0
delhi,2023,2,110085,1115,1511331.0
delhi,2023,2,110041,1107,1345650.0
delhi,2023,2,110044,1089,1242189.0
delhi,2023,2,110042,1066,1210915.0
delhi,2023,2,110043,996,1383351.0
delhi,2023,2,110053,944,1182981.0
delhi,2023,2,110094,920,1126020.0
delhi,2023,4,110059,2330,3163916.0
delhi,2023,4,110044,1693,1969968.0
delhi,2023,4,110092,1686,2155091.0
delhi,2023,4,110041,1578,1878694.0
delhi,2023,4,110086,1573,1830984.0
delhi,2023,4,110094,1459,1762226.0
delhi,2023,4,110043,1455,2202398.0
delhi,2023,4,110053,1440,1753447.0
delhi,2023,4,110042,1432,1769887.0
delhi,2023,4,110085,1406,2064483.0
delhi,2023,3,110059,2047,2377598.0
delhi,2023,3,110092,1547,1919097.0
delhi,2023,3,110086,1349,1482945.0
delhi,2023,3,110044,1299,1416839.0
delhi,2023,3,110041,1260,1555617.0
delhi,2023,3,110085,1174,1535818.0
delhi,2023,3,110094,1117,1157707.0
delhi,2023,3,110096,1078,1215766.0
delhi,2023,3,110042,1071,1238058.0
delhi,2023,3,110043,1050,1349207.0
uttar-pradesh,2020,2,201307,539,83923.0
uttar-pradesh,2020,2,201301,429,71084.0
uttar-pradesh,2020,2,201318,321,53409.0
uttar-pradesh,2020,2,201014,290,45526.0
uttar-pradesh,2020,2,201009,268,47152.0
uttar-pradesh,2020,2,201308,240,43778.0
uttar-pradesh,2020,2,201303,235,37956.0
uttar-pradesh,2020,2,201304,215,36272.0
uttar-pradesh,2020,2,273007,142,23993.0
uttar-pradesh,2020,2,201003,137,23627.0
uttar-pradesh,2020,4,201301,496,320628.0
uttar-pradesh,2020,4,201009,383,244764.0
uttar-pradesh,2020,4,201102,239,191033.0
uttar-pradesh,2020,4,250001,218,270518.0
uttar-pradesh,2020,4,201307,208,152190.0
uttar-pradesh,2020,4,201318,202,171082.0
uttar-pradesh,2020,4,201014,191,159267.0
uttar-pradesh,2020,4,201304,182,147077.0
uttar-pradesh,2020,4,247001,153,141577.0
uttar-pradesh,2020,4,201005,148,126439.0
uttar-pradesh,2020,3,201301,427,95476.0
uttar-pradesh,2020,3,201318,280,80317.0
uttar-pradesh,2020,3,201009,280,60622.0
uttar-pradesh,2020,3,201307,250,72448.0
uttar-pradesh,2020,3,226010,208,56128.0
uttar-pradesh,2020,3,201304,197,50008.0
uttar-pradesh,2020,3,201308,165,48509.0
uttar-pradesh,2020,3,201014,165,39096.0
uttar-pradesh,2020,3,201002,155,41844.0
uttar-pradesh,2020,3,250001,151,38090.0
uttar-pradesh,2021,1,201301,697,383781.0
uttar-pradesh,2021,1,201009,508,337060.0
uttar-pradesh,2021,1,201102,369,274017.0
uttar-pradesh,2021,1,201307,299,201354.0
uttar-pradesh,2021,1,201318,299,171081.0
uttar-pradesh,2021,1,244102,271,122713.0
uttar-pradesh,2021,1,201304,271,154232.0
uttar-pradesh,2021,1,250001,267,297494.0
uttar-pradesh,2021,1,244001,231,140716.0
uttar-pradesh,2021,1,247001,225,169109.0
uttar-pradesh,2021,2,244001,654,325380.0
uttar-pradesh,2021,2,201301,558,375501.0
uttar-pradesh,2021,2,201009,458,319588.0
uttar-pradesh,2021,2,201102,339,295691.0
uttar-pradesh,2021,2,201307,323,237915.0
uttar-pradesh,2021,2,201318,294,294715.0
uttar-pradesh,2021,2,250001,269,315770.0
uttar-pradesh,2021,2,201005,260,195474.0
uttar-pradesh,2021,2,201003,240,246380.0
uttar-pradesh,2021,2,201304,234,250230.0
uttar-pradesh,2021,4,201301,1049,1126772.0
uttar-pradesh,2021,4,201009,890,1018268.0
uttar-pradesh,2021,4,201102,659,786808.0
uttar-pradesh,2021,4,244001,596,566462.0
uttar-pradesh,2021,4,201307,564,727427.0
uttar-pradesh,2021,4,246701,563,351050.0
uttar-pradesh,2021,4,201318,547,738765.0
uttar-pradesh,2021,4,250001,499,805494.0
uttar-pradesh,2021,4,250002,452,520317.0
uttar-pradesh,2021,4,247001,432,520181.0
uttar-pradesh,2021,3,201301,846,600065.0
uttar-pradesh,2021,3,244001,796,440376.0
uttar-pradesh,2021,3,201009,696,527923.0
uttar-pradesh,2021,3,201102,417,384430.0
uttar-pradesh,2021,3,201307,377,352391.0
uttar-pradesh,2021,3,250001,372,415818.0
uttar-pradesh,2021,3,272001,363,153330.0
uttar-pradesh,2021,3,247001,357,251172.0
uttar-pradesh,2021,3,202001,340,211287.0
uttar-pradesh,2021,3,201318,335,328123.0
uttar-pradesh,2022,1,201301,1052,1180961.0
uttar-pradesh,2022,1,201009,908,1067794.0
uttar-pradesh,2022,1,203001,744,619403.0
uttar-pradesh,2022,1,201102,698,954233.0
uttar-pradesh,2022,1,201318,563,798727.0
uttar-pradesh,2022,1,250001,563,942915.0
uttar-pradesh,2022,1,201307,552,737200.0
uttar-pradesh,2022,1,201303,474,553387.0
uttar-pradesh,2022,1,201003,457,703503.0
uttar-pradesh,2022,1,247001,433,765977.0
uttar-pradesh,2022,2,201301,1312,1413747.0
uttar-pradesh,2022,2,203001,1297,774861.0
uttar-pradesh,2022,2,201009,1075,1221173.0
uttar-pradesh,2022,2,201307,778,885269.0
uttar-pradesh,2022,2,201102,750,847802.0
uttar-pradesh,2022,2,201318,690,1062295.0
uttar-pradesh,2022,2,250001,685,977431.0
uttar-pradesh,2022,2,244001,642,798037.0
uttar-pradesh,2022,2,250002,573,662534.0
uttar-pradesh,2022,2,201303,565,592556.0
uttar-pradesh,2022,4,201301,2193,2399892.0
uttar-pradesh,2022,4,201009,1563,2008963.0
uttar-pradesh,2022,4,201102,1291,1508410.0
uttar-pradesh,2022,4,201318,1255,1832913.0
uttar-pradesh,2022,4,201307,1127,1532016.0
uttar-pradesh,2022,4,250001,1125,1787166.0
uttar-pradesh,2022,4,201014,884,1101334.0
uttar-pradesh,2022,4,201304,808,1126249.0
uttar-pradesh,2022,4,247001,770,1206076.0
uttar-pradesh,2022,4,201003,762,1080256.0
uttar-pradesh,2022,3,201301,1886,1908594.0
uttar-pradesh,2022,3,201009,1285,1441047.0
uttar-pradesh,2022,3,250001,1054,1455446.0
uttar-pradesh,2022,3,203001,1001,635866.0
uttar-pradesh,2022,3,201102,984,1135447.0
uttar-pradesh,2022,3,201307,965,1162042.0
uttar-pradesh,2022,3,201318,902,1161980.0
uttar-pradesh,2022,3,250002,720,911446.0
uttar-pradesh,2022,3,201014,675,825102.0
uttar-pradesh,2022,3,201304,640,811265.0
uttar-pradesh,2023,1,201301,2080,2580701.0
uttar-pradesh,2023,1,201009,1659,2183013.0
uttar-pradesh,2023,1,250001,1218,1930085.0
uttar-pradesh,2023,1,201102,1180,1543461.0
uttar-pradesh,2023,1,201318,1176,2003682.0
uttar-pradesh,2023,1,201307,1134,1670126.0
uttar-pradesh,2023,1,201003,938,1452064.0
uttar-pradesh,2023,1,244001,928,1464138.0
uttar-pradesh,2023,1,250002,899,1326304.0
uttar-pradesh,2023,1,201014,893,1273121.0
uttar-pradesh,2023,2,201301,1992,2418828.0
uttar-pradesh,2023,2,244001,1674,2147811.0
uttar-pradesh,2023,2,201009,1561,1779920.0
uttar-pradesh,2023,2,201318,1300,2273854.0
uttar-pradesh,2023,2,250001,1181,1932802.0
uttar-pradesh,2023,2,201307,1111,1623870.0
uttar-pradesh,2023,2,201102,934,1210975.0
uttar-pradesh,2023,2,201014,809,1209907.0
uttar-pradesh,2023,2,201003,787,1151564.0
uttar-pradesh,2023,2,247001,757,1379013.0
uttar-pradesh,2023,4,201301,2521,3339961.0
uttar-pradesh,2023,4,201009,1764,2457305.0
uttar-pradesh,2023,4,201318,1572,2803751.0
uttar-pradesh,2023,4,250001,1430,2696948.0
uttar-pradesh,2023,4,201102,1360,1835764.0
uttar-pradesh,2023,4,201307,1173,2293593.0
uttar-pradesh,2023,4,244001,1146,1791969.0
uttar-pradesh,2023,4,201014,963,1423228.0
uttar-pradesh,2023,4,201304,869,1415023.0
uttar-pradesh,2023,4,201003,858,1442882.0
uttar-pradesh,2023,3,201301,2320,2626339.0
uttar-pradesh,2023,3,201009,1763,2044544.0
uttar-pradesh,2023,3,201318,1555,2184498.0
uttar-pradesh,2023,3,250001,1378,2186303.0
uttar-pradesh,2023,3,201307,1237,1600941.0
uttar-pradesh,2023,3,201102,1152,1296477.0
uttar-pradesh,2023,3,244001,1108,1496460.0
uttar-pradesh,2023,3,201003,886,1206840.0
uttar-pradesh,2023,3,201014,873,1204097.0
uttar-pradesh,2023,3,201304,841,1144595.0
nagaland,2020,2,797112,19,3940.0
nagaland,2020,2,797001,3,595.0
nagaland,2020,2,797115,3,683.0
nagaland,2020,2,797117,2,580.0
nagaland,2020,2,797107,1,231.0
nagaland,2020,2,797111,1,231.0
nagaland,2020,2,797108,1,226.0
nagaland,2020,2,798621,1,231.0
nagaland,2020,2,797101,1,231.0
nagaland,2020,2,798612,1,231.0
nagaland,2020,4,797112,15,14108.0
nagaland,2020,4,798618,8,6056.0
nagaland,2020,4,797115,6,7812.0
nagaland,2020,4,797103,4,556.0
nagaland,2020,4,797116,4,2450.0
nagaland,2020,4,797113,4,690.0
nagaland,2020,4,798620,3,1179.0
nagaland,2020,4,797120,3,1233.0
nagaland,2020,4,798621,2,691.0
nagaland,2020,4,797111,2,397.0
nagaland,2020,3,797112,24,3461.0
nagaland,2020,3,797113,13,3429.0
nagaland,2020,3,797117,7,926.0
nagaland,2020,3,797103,5,1276.0
nagaland,2020,3,797121,5,1924.0
nagaland,2020,3,797001,4,1679.0
nagaland,2020,3,797120,4,1110.0
nagaland,2020,3,797111,4,868.0
nagaland,2020,3,797106,3,1058.0
nagaland,2020,3,798621,3,657.0
nagaland,2021,1,797112,26,9899.0
nagaland,2021,1,797115,5,4869.0
nagaland,2021,1,797118,5,5014.0
nagaland,2021,1,797111,4,3531.0
nagaland,2021,1,797113,4,1168.0
nagaland,2021,1,798620,3,581.0
nagaland,2021,1,798612,3,868.0
nagaland,2021,1,797004,3,233.0
nagaland,2021,1,798621,3,447.0
nagaland,2021,1,797116,3,407.0
nagaland,2021,2,797112,33,20179.0
nagaland,2021,2,797117,10,75504.0
nagaland,2021,2,797115,5,2193.0
nagaland,2021,2,797118,5,5941.0
nagaland,2021,2,798601,5,6216.0
nagaland,2021,2,797113,4,560.0
nagaland,2021,2,797120,4,1418.0
nagaland,2021,2,798621,3,13589.0
nagaland,2021,2,797110,3,472.0
nagaland,2021,2,797116,2,1678.0
nagaland,2021,4,797112,59,91299.0
nagaland,2021,4,797115,19,39355.0
nagaland,2021,4,797113,12,16138.0
nagaland,2021,4,797118,12,16254.0
nagaland,2021,4,797117,12,15279.0
nagaland,2021,4,797103,12,22507.0
nagaland,2021,4,798604,8,21464.0
nagaland,2021,4,797001,8,6702.0
nagaland,2021,4,797116,5,20743.0
nagaland,2021,4,798618,4,7123.0
nagaland,2021,3,797112,23,25286.0
nagaland,2021,3,797117,11,3392.0
nagaland,2021,3,797118,9,6121.0
nagaland,2021,3,797115,7,6293.0
nagaland,2021,3,797113,7,25577.0
nagaland,2021,3,797103,6,24939.0
nagaland,2021,3,797120,4,10536.0
nagaland,2021,3,797001,3,143.0
nagaland,2021,3,798621,2,96.0
nagaland,2021,3,797116,2,3011.0
nagaland,2022,1,797112,71,118361.0
nagaland,2022,1,797001,32,64434.0
nagaland,2022,1,797099,18,24059.0
nagaland,2022,1,797113,16,44079.0
nagaland,2022,1,797117,15,29720.0
nagaland,2022,1,797103,11,21184.0
nagaland,2022,1,797120,11,21181.0
nagaland,2022,1,797115,10,19209.0
nagaland,2022,1,798621,7,48789.0
nagaland,2022,1,798623,6,6275.0
nagaland,2022,2,797112,46,89303.0
nagaland,2022,2,797001,30,76056.0
nagaland,2022,2,797115,18,53682.0
nagaland,2022,2,797113,16,23597.0
nagaland,2022,2,797117,8,4161.0
nagaland,2022,2,797116,8,12462.0
nagaland,2022,2,797120,7,8685.0
nagaland,2022,2,797103,5,14819.0
nagaland,2022,2,798601,5,8828.0
nagaland,2022,2,798621,4,2111.0
nagaland,2022,4,797112,111,160079.0
nagaland,2022,4,797103,42,81436.0
nagaland,2022,4,797115,26,66009.0
nagaland,2022,4,798601,23,29550.0
nagaland,2022,4,797113,20,28277.0
nagaland,2022,4,797116,19,51345.0
nagaland,2022,4,797117,18,17793.0
nagaland,2022,4,797118,12,10934.0
nagaland,2022,4,797001,10,17207.0
nagaland,2022,4,798622,6,22550.0
nagaland,2022,3,797112,66,98674.0
nagaland,2022,3,797103,17,69077.0
nagaland,2022,3,797117,14,17549.0
nagaland,2022,3,797118,13,14497.0
nagaland,2022,3,797115,11,37016.0
nagaland,2022,3,797116,9,27011.0
nagaland,2022,3,798623,7,19631.0
nagaland,2022,3,798621,7,20967.0
nagaland,2022,3,797001,7,9754.0
nagaland,2022,3,797106,6,6105.0
nagaland,2023,1,797112,101,200782.0
nagaland,2023,1,797103,25,69683.0
nagaland,2023,1,797115,24,51971.0
nagaland,2023,1,798604,15,57446.0
nagaland,2023,1,797117,15,19503.0
nagaland,2023,1,797113,13,36393.0
nagaland,2023,1,797120,12,22039.0
nagaland,2023,1,797116,11,36834.0
nagaland,2023,1,797118,10,23112.0
nagaland,2023,1,797001,10,11836.0
nagaland,2023,2,797112,94,169731.0
nagaland,2023,2,797115,23,61910.0
nagaland,2023,2,797116,22,36235.0
nagaland,2023,2,797117,21,29695.0
nagaland,2023,2,797103,13,39575.0
nagaland,2023,2,797113,12,24314.0
nagaland,2023,2,798601,8,24108.0
nagaland,2023,2,797120,7,31245.0
nagaland,2023,2,797004,6,5849.0
nagaland,2023,2,798618,6,15480.0
nagaland,2023,4,797112,108,239324.0
nagaland,2023,4,797115,29,78744.0
nagaland,2023,4,797117,19,35209.0
nagaland,2023,4,797103,19,33289.0
nagaland,2023,4,797113,18,21372.0
nagaland,2023,4,797001,15,46701.0
nagaland,2023,4,797116,14,41354.0
nagaland,2023,4,798621,13,47783.0
nagaland,2023,4,797118,12,37438.0
nagaland,2023,4,797111,10,19237.0
nagaland,2023,3,797112,101,187390.0
nagaland,2023,3,797115,23,56127.0
nagaland,2023,3,797117,15,19670.0
nagaland,2023,3,797103,14,28219.0
nagaland,2023,3,797120,13,21404.0
nagaland,2023,3,797116,11,30178.0
nagaland,2023,3,797001,11,43317.0
nagaland,2023,3,797111,8,20538.0
nagaland,2023,3,797113,7,46864.0
nagaland,2023,3,798612,6,8088.0
telangana,2020,2,500072,760,122394.0
telangana,2020,2,500018,524,86156.0
telangana,2020,2,500090,355,58851.0
telangana,2020,2,500016,350,58054.0
telangana,2020,2,502032,343,59172.0
telangana,2020,2,500084,338,53063.0
telangana,2020,2,500055,333,56452.0
telangana,2020,2,500008,325,54770.0
telangana,2020,2,500049,324,54079.0
telangana,2020,2,500037,318,54881.0
telangana,2020,4,500072,554,307425.0
telangana,2020,4,505001,392,174633.0
telangana,2020,4,500018,332,168924.0
telangana,2020,4,506002,293,153947.0
telangana,2020,4,500037,283,116688.0
telangana,2020,4,500039,279,143882.0
telangana,2020,4,500070,267,130038.0
telangana,2020,4,502032,260,180792.0
telangana,2020,4,500013,258,101988.0
telangana,2020,4,500055,256,184308.0
telangana,2020,3,500072,1103,243812.0
telangana,2020,3,505001,720,199780.0
telangana,2020,3,500018,641,134696.0
telangana,2020,3,502032,498,128525.0
telangana,2020,3,500050,498,121764.0
telangana,2020,3,500037,474,102325.0
telangana,2020,3,500039,467,103357.0
telangana,2020,3,500090,449,114105.0
telangana,2020,3,506002,446,94941.0
telangana,2020,3,500055,446,102654.0
telangana,2021,1,500072,677,374999.0
telangana,2021,1,505001,575,322142.0
telangana,2021,1,506002,397,213380.0
telangana,2021,1,500018,383,197045.0
